CodigoPrestador,NombrePrestador,TipoIdentificacion,NumeroIdentificacion,NaturalezaJuridica,ESE,DepartamentoPrestador,MunicipioPrestador,DireccionPrestador,EmailPrestador,TelefonoPrestador,FechaCorte,municipios_count,sedes_count,id_entidad,razon_social,codigo_postal,pagina_web,ambito_SIIF
7600107210,PROCARE SALUD OCUPACIONAL INSTITUCIÓN PRESTADORA DE SALUD S.A.S,NI,900167121,Privada,NO,Cali,76001,CALLE 20 Norte No. 5N - 07,calidad@colmedicos.com calidadbogota@colmedicos.com,3124727002 - 3102172318 - 3105041453,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7600107211,LABORATORIO CLINICO ESPECIALIZADO NOHEMY CRUZ GOMEZ E.U.,NI,900249465,Privada,NO,Cali,76001,AV 5A  # 17N-98 LC 101,calidad@nohemylab.com,6613023,Fecha corte REPS: Jul 4 2023 1:19PM,1,3,,,,,
7600107275,FUNDACION CENTRO TERAPEUTICO IMPRONTA IPS,NI,900076101,Privada,NO,Cali,76001,KR 27 # 5c -20,impronta2007@hotmail.com,3116655,Fecha corte REPS: Jul 4 2023 1:19PM,1,3,,,,,
7600107293,EMPRESA DE MEDICINA INTEGRAL EMI S.A.S. SERVICIO DE AMBULANCIA PREPAGADA SIGLA GRUPO EMI S.A.S.,NI,811007601,Privada,NO,Cali,76001,CALLE 6 50-80 PISO 4 LOCAL 401/CALLE 5 50-103 CENTRO COMERCIAL COSMOCENTRO,darling.paramo@grupoemi.com,6026530404 - 3148300182,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7600107306,CENTRO DE ORTODONCIA Y ODONTOLOGIA INTEGRAL COOI LTDA,NI,900255342,Privada,NO,Cali,76001,CL 39N # 2 BN - 121,almavcaicedo@hotmail.com,6661156,Fecha corte REPS: Jul 4 2023 1:19PM,1,2,,,,,
7600107307,CENTRO DE TERAPIAS BIOENERGETICAS E.U.,NI,900263768,Privada,NO,Cali,76001,Cra 64 A N°9-43,armar_sanador@hotmail.com,3396723,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7600107310,MEJORAR EN CASA S.A.S.,NI,900263110,Privada,NO,Cali,76001,KR 22 # 4-49,gerencia@mejorarencasa.com,3755506,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7600107314,SONRISA PERFECTA ODONTOLOGIA MEDICINAL ESTETICA LTDA,NI,900151510,Privada,NO,Cali,76001,KR 42A # 5C-96 BARRIO:TEQUENDAMA,alejandromarmolejo00@hotmail.com,925535241,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7600107314,SONRISA PERFECTA ODONTOLOGIA MEDICINAL ESTETICA LTDA,NI,900151510,Privada,NO,Valle del cauca,76001,KR 42A # 5C-96 BARRIO:TEQUENDAMA,alejandromarmolejo00@hotmail.com,925535241,Fecha corte REPS: Jul 4 2023 1:19PM,3,3,,,,,
7600107323,ODONTOTRANS S.A.S,NI,900257333,Privada,NO,Cali,76001,AV ROOSEVELT # 39-25 OF. 901,dirimagenes@vallesaludips.com,3152289541,Fecha corte REPS: Jul 4 2023 1:19PM,1,3,,,,,
7600107333,OPTICA OFTALMICA CALI S.A.S.,NI,900263363,Privada,NO,Cali,76001,CARRERA 86 # 13A - 23 - Barrio:El Ingenio,opticaoftalmicali@outlook.com,3960681,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7600107370,CENTRO ODONTOLOGICO ODONTOPEGA SOCIEDAD POR ACCIONES SIMPLIFICADA,NI,900272942,Privada,NO,Cali,76001,AV 4 N # 23 N - 69,odontopega@hotmail.com,6615594,Fecha corte REPS: Jul 4 2023 1:19PM,1,2,,,,,
7600107371,AUDIOCOM SAS.,NI,814003448,Privada,NO,Cali,76001,CALLE 5 D No 38A-35 torre 1 consultorios 424 T-1,servicio@audiocom.com.co,(2) 485 04 90 - 3174374863,Fecha corte REPS: Jul 4 2023 1:19PM,1,2,,,,,
7600107376,OCCI-DENTAL CLINICA ODONTOLOGICA SAS IPS,NI,900272748,Privada,NO,Cali,76001,Carrera 100 No. 5-169 L-314 B. Oasis de Unicentro,anamariasanchez@hotmail.com,3113839575,Fecha corte REPS: Jul 4 2023 1:19PM,1,2,,,,,
7600107378,MEDICARTE S.A.S,NI,900219866,Privada,NO,Cali,76001,CL 5 E # 42 - 09 PISO 1 LOCAL SUR - PISO 2 LOCALES SUR Y NORTE - PISO 3 LOCALES SUR Y NORTE - PISO 4,notificaciones@medicarte.com.co,4855599,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7600107391,M Y L MEDICAL PASS. DENTAL CLINIC LTDA.,NI,805031351,Privada,NO,Cali,76001,CL 23N # 6AN-17 OF 602,medicalpass@gmail.com,926683422,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7600107425,EDUARDO BOLAÑOS IPS SAS,NI,900279643,Privada,NO,Cali,76001,CL 19N #2N - 29 ED TORRE DE CALI PI 33,obesidadbc@yahoo.com,6811664,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7600107442,SIES SALUD CALI,NI,900123436,Privada,NO,Cali,76001,AVENIDA 3 NORTE #17-69 BARRIO VERSALLES,garantia_delacalidad@sies.com.co,4863235- 3228670569,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7600107501,CEDIMA S.A.S,NI,900295071,Privada,NO,Cali,76001,CL 27 # 44A-18,gerencia@cedimaips.com,5249898,Fecha corte REPS: Jul 4 2023 1:19PM,1,4,,,,,
7600107513,IPS ESPECIALIZADA S.A.,NI,900293923,Privada,NO,Cali,76001,CRA 1 # 36-37 TB B1 23L/B1-24L,calidad@ipsespecializada.com.co,3148905604 - 3722771 - 3113053278,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7600107517,OXIGENO Y SALUD S.A.S.,NI,900296734,Privada,NO,Cali,76001,KR 46 # 9C-85 CS 507,gerencia@oxigenoysalud.com,925537362,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7600107583,DIENTES IMPLANTES IPS,NI,900263521,Privada,NO,Cali,76001,CL 19 N # 5N - 35,info@dientesimplantes.com,6678080,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7600107595,ORTHOFAMI SONRIE EN FAMILIA LTDA,NI,900139992,Privada,NO,Cali,76001,CALLE 52 No. 5N23 - Barrio:OLAYA HERRERA,adminolaya@orthofami.com,3176949197,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7600108547,Institucion Universitaria Escuela Nacional del Deporte,NI,805001868,Pública,NO,Cali,76001,Calle 9 No. 34 - 01,rectoria@endeporte.edu.co,5540404,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,822576000,Escuela Nacional del Deporte,760042,http://www.endeporte.edu.co,No
7602001657,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,NI,891900438,Pública,SI,Valle del cauca,76020,BARRIO VILLA FERNANDA,hospalca@gmail.com,2004768,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,125476000,E.S.E. Hospital San Vicente de Paul - Alcalá,762040,http://hospitalalcala-valle.gov.co,No
7603601707,HOSPITAL SAN VICENTE FERRER ESE,NI,891900390,Pública,SI,Valle del cauca,76036,Cra. 4 No. 13-31,ventanillaunica@hsvf.gov.co,(092) 2235100,Fecha corte REPS: Jul 4 2023 1:19PM,1,5,125576000,E.S.E. Hospital San Vicente Ferrer - Andalucía,763010,http://,No
7604104065,HOSPITAL SANTA ANA DE LOS CABALLEROS - ESE EMPRESA SOCIAL DEL ESTADO,NI,891900446,Pública,SI,Valle del cauca,76041,CARRERA 8 No. 8-57,hosacanserma@hotmail.com,3216472130 - 3164822323,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,125676000,E.S.E. Hospital Santa Ana de los Caballeros - Ansermanuevo,762010,http://www.hospitalansermanuevo.gov.co,No
7605401652,HOSPITAL PIO XII ESE,NI,891901101,Pública,SI,Valle del cauca,76054,CARRERA 4 No. 1- 65,contactenos@hospitalpioxiiargelia-valle.gov.co,3148961295-3104525360,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,125776000,E.S.E. Hospital Pio XII - Argelia,761510,http://www.hospitalpioxiiargelia-valle.gov.co,No
7610002524,HOSPITAL SANTA ANA ESE,NI,891900414,Pública,SI,Valle del cauca,76100,CALLE 8 N° 5-09,contactenos@hsantana.gov.co,2224314,Fecha corte REPS: Jul 4 2023 1:19PM,1,10,125876000,E.S.E. Hospital Santa Ana - Bolívar,761001,http://www.hsantana.gov.co,No
7610900211,MICROANALISIS LTDA,NI,835000424,Privada,NO,Buenaventura,76109,AV SIMON BOLIVAR # 55-44,microadmon@outlook.es,2441566,Fecha corte REPS: Jul 4 2023 1:19PM,1,4,,,,,
7610901750,HOSPITAL SAN AGUSTIN EMPRESA SOCIAL DEL ESTADO,NI,800155000,Pública,SI,Buenaventura,76109,CORREGIMIENTO DE PUERTO MERIZALDE,gerencia@hospitalsanagustinese.gov.co,3155565753,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,127976000,E.S.E. Hospital San Agustín - Puerto Merizalde (Buenaventura),764517,http://,No
7610904064,"COSMITET LTDA ,CORPORACION DE SERVICIOS MEDICOS INTERNACIONALES THEM Y COMPAÑIA LTDA",NI,830023202,Privada,NO,Buenaventura,76109,CARRERA 47 # 4 - 02,garantiacalidad.cali.magisterio@cosmitet.net,2421880,Fecha corte REPS: Jul 4 2023 1:19PM,1,2,,,,,
7610905205,INSTITUTO PARA NIÑOS CIEGOS Y SORDOS DEL VALLE DEL CAUCA,NI,890303395,Privada,NO,Buenaventura,76109,CARRERA 55A No 6 - 119 BARRIO: URBANIZACIÓN SAN BUENAVENTURA,instituto@ciegosysordos.org.co,922425699,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7610906424,CENTRO MEDICO SAN MARTIN IPS S.A.,NI,830512726,Privada,NO,Buenaventura,76109,Cra 58 # 5-55 B/ Cascajal,gerencia@centromedicosanmartin.com.co,2413439,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7610906555,"COOPERATIVA COMUNITARIA DEL PACIFICO ""COOMULCOPAC"" - COOPESALUD IPS",NI,835001210,Privada,NO,Buenaventura,76109,CL 4 Nº 5-59,contabilidad@coomulcopacips.com,922426202,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7610906560,UNIDAD DE SALUD OCUPACIONAL S.A.S,NI,805002036,Privada,NO,Buenaventura,76109,Cll 7# 3-11 Oficina 602 BARRIO: CENTRO,gestioncalidad@unidadso.com.co,2419326,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7610906768,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,NI,835000972,Pública,SI,Buenaventura,76109,CRA 47 # 2-08,gerenciahlap.2019@gmail.com,2437441,Fecha corte REPS: Jul 4 2023 1:19PM,1,19,220276109,E.S.E. Hospital Luis Ablanque de la Plata - Buenaventura,760043,http://,No
7610907098,ORTHOX SERVICIOS ODONTOLOGICOS S.A.S,NI,900135419,Privada,NO,Buenaventura,76109,CALLE 2 # 5-14 BARRIO:CALLE BAVARIA,santamaria205@hotmail.com,2978191,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7610907249,FUNDACION ESPECIALIZADA EN DESARROLLO INFANTIL - FEDI,NI,900256612,Privada,NO,Buenaventura,76109,CARRERA 50 CALLE 4-111 BARRIO GALEON,direccion@fundacionfedi.com.co,2877979,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7611101705,ES.E. HOSPITAL DIVINO NIÑO,NI,815001140,Pública,SI,Valle del cauca,76111,CARRERA 15 No. 26-50,calidad@hdn.gov.co,2372264 - 2372265,Fecha corte REPS: Jul 4 2023 1:19PM,1,8,226276111,E.S.E. Hospital Divino Niño - Buga,763041,http://www.hdn.gov.co,No
7611103406,URGENCIAS MEDICAS S.A.S.,NI,891304097,Privada,NO,Valle del cauca,76111,CALLE 4 # 22  - 10,urmedicas@ert.com.co,2282246 - 2373000,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7611103495,FUNDACION HOSPITAL SAN JOSE DE BUGA,NI,891380054,Privada,NO,Valle del cauca,76111,CRA 8 # 17-52,gerencia@fhsjb.org,2283015,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7611104064,"COSMITET LTDA ,CORPORACION DE SERVICIOS MEDICOS INTERNACIONALES THEM Y COMPAÑIA LTDA",NI,830023202,Privada,NO,Valle del cauca,76111,Calle 3 No. 16-29,gestion_comercial@cosmitet.net,925185000,Fecha corte REPS: Jul 4 2023 1:19PM,14,14,,,,,
7611104726,LASKIN S.A.,NI,805011901,Privada,NO,Valle del cauca,76111,CL 5 12 08-CENTRO,coordinadorcalidad@laskin.com.co,(2) 5146018,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7611106357,CORAZON Y AORTA SAS,NI,900051107,Privada,NO,Valle del cauca,76111,Calle 1 No. 14-34 -La Merced,gerente@corazonyaorta.com,3166203983,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7611106805,MILAGROSA DE SERVICIOS LTDA,NI,900181443,Privada,NO,Valle del cauca,76111,CARRERA 16 # 2-22,milagrosadeservicios@hotmail.com,3177910807,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7611107110,LABORATORIO CLINICO LOPEZ S.A.S.,NI,900240042,Privada,NO,Valle del cauca,76111,KR 15 # 4 -63,gestion@laboratorioclinicolopez.com,922366222,Fecha corte REPS: Jul 4 2023 1:19PM,1,2,,,,,
7611107130,CENTRO DE RECONOCIMIENTO DE CONDUCTORES BUGA LTDA,NI,900241350,Privada,NO,Valle del cauca,76111,CL 6 # 16-40,crcbugaadmon@gmail.com,2286666,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7611107186,CLINICA UCI DEL RIO S.A.,NI,900249053,Privada,NO,Valle del cauca,76111,CL 1 # 14-34,clinicadelriosa@hotmail.com,2372324 - 2374050,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7611107277,CIC LABORATORIOS S.A.S.,NI,900259678,Privada,NO,Valle del cauca,76111,KR 13 # 4-51,camilocuadros@ciclaboratorios.com,2280100,Fecha corte REPS: Jul 4 2023 1:19PM,19,19,,,,,
7611301701,"HOSPITAL SAN BERNABE, ESE",NI,891900650,Pública,SI,Valle del cauca,76113,Calle 6a. Carrera 7a.,calidadhsb2016@gmail.com,(092)2236322-2237229-2237580,Fecha corte REPS: Jul 4 2023 1:19PM,1,2,126076000,E.S.E. Hospital San Bernabé - Bugalagrande,763001,http://www.hsbese.gov.co,No
7612201438,PREVENIR EMPRESA DE SERVICIOS DE SALUD FAMILIAR IPS LTDA,NI,821002433,Privada,NO,Valle del cauca,76122,CL 7 # 8 - 50,gerenciaprevenir2@gmail.com,922163970,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7612202210,ESE HOSPITAL SANTANDER,NI,891900356,Pública,SI,Valle del cauca,76122,Carrera 9 Numero 6-36,hospitalsantander@gmail.com,(2) 2160223-2161144,Fecha corte REPS: Jul 4 2023 1:19PM,1,11,126176000,E.S.E. Hospital Santander - Caicedonia,762540,http://www.hospitalsantandercaicedonia.gov.co/inicio.html,No
7612601703,ESE HOSPITAL SAN JORGE,NI,890312380,Pública,SI,Valle del cauca,76126,CL 11 #3-04,contactenos@hospitalsanjorge-calima.gov.co,6022395008,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,126876000,E.S.E. Hospital San Jorge - Calima El Darién,760530,http://www.calimaeldarien-valle.gov.co,No
7613003709,ESE - HOSPITAL LOCAL,NI,891380184,Pública,SI,Valle del cauca,76130,CALLE 11 Nº 7-17,esecandelaria@hlc.gov.co,4850328,Fecha corte REPS: Jul 4 2023 1:19PM,1,12,126276000,E.S.E. Hospital Local Candelaria,763570,http://www.hlc.gov.co/,No
7614700037,CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE DEL CAUCA - COMFAMILIAR ANDI,NI,890303208,Privada,NO,Valle del cauca,76147,CL 23 # 4AN-35-GUAYACANES,tramitesalud@comfandi.com.co,923340000,Fecha corte REPS: Jul 4 2023 1:19PM,5,6,,,,,
7614700068,RADIOLOGOS ASOCIADOS S.A.S,NI,891409390,Privada,NO,Valle del cauca,76147,CRA 5 # 7-88,info@radiologos.co,2179999,Fecha corte REPS: Jul 4 2023 1:19PM,1,2,,,,,
7614700672,I.P.S. DEL MUNICIPIO DE CARTAGO EMPRESA SOCIAL DEL ESTADO,NI,836000386,Pública,SI,Valle del cauca,76147,CARRERA 3 BIS #1-40,gerencia@ipscartago.gov.co,2095002-2095004,Fecha corte REPS: Jul 4 2023 1:19PM,1,9,220576147,E.S.E. I.P.S. del Municipio de Cartago,762021,http://www.ipscartago.gov.co,No
7614703715,HOSPITAL DE SAN JUAN DE DIOS,NI,890303841,Privada,NO,Valle del cauca,76147,CRA 3 BIS CALLE 1 Y 2 cartago-COLLAREJO,hsanjuandedios@hospitaldesanjuandedios.org.co,4892222,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7614704827,CENTRO DE MEDICINA FISICA Y REHABILITACION RECUPERAR,NI,805026771,Privada,NO,Valle del cauca,76147,KR 3N # 15-29-EL PRADO,admon@recuperarips.com,4883333 ext 101-102,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7614706082,CENTRO MEDICO SALUD VITAL EJE CAFETERO S.A.S,NI,900062327,Privada,NO,Valle del cauca,76147,CL 13 # 3N-42,centromedicosaludvital_2013@hotmail.com,2122427,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7614706110,ONCOLOGOS DEL OCCIDENTE S.A.S.,NI,801000713,Privada,NO,Valle del cauca,76147,CARRERA 2a # 23 - 12,silvia.toro@oncologosdeloccidente.co,3005153079,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7614706815,UNIDAD RESPIRATORIA RESPIRAR S.A.S,NI,830515000,Privada,NO,Valle del cauca,76147,CL 13 # 2-07,linajimenezm@yahoo.es,2143675 - 3157044412,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7614707169,CENTRODONCIA S.A.S,NI,900247128,Privada,NO,Valle del cauca,76147,Calle 13 # 1N- 73,josedavid07@gmail.com,922125539,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7614707282,CLINICA OFTALMOLOGICA DE CARTAGO SAS,NI,900247710,Privada,NO,Valle del cauca,76147,Cl 15 # 1N-55,clinicartago@hotmail.com,3330333304,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7614707513,IPS ESPECIALIZADA S.A.,NI,900293923,Privada,NO,Valle del cauca,76147,Cr 4 Nro 9-73 Edificio de San Francisco Local 105-Cartago,calidad@ipsespecializada.com.co,3148905604 - 3722771 - 3113053278,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7623300011,"INSTITUCION PRESTADORA DE SERVICIOS DE SALUD ""SU IPS SAS""",NI,805013193,Privada,NO,Valle del cauca,76233,KR 22 # 9A-51,suipsltda@hotmail.com,2450458,Fecha corte REPS: Jul 4 2023 1:19PM,1,2,,,,,
7623301747,CENTRO MEDICO DAGUA,NI,800173964,Privada,NO,Valle del cauca,76233,CL 8 # 12-52,ipscmdagua@hotmail.com,922450553,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7623303228,HOSPITAL LOCAL JOSE RUFINO VIVAS ESE,NI,890305496,Pública,SI,Valle del cauca,76233,CALLE 10 No 21-48,hospitaldagua@gmail.com,2450220,Fecha corte REPS: Jul 4 2023 1:19PM,1,5,126476000,E.S.E. Hospital José Rufino Vivas - Dagua,760520,http://www.hospitaldagua.gov.co,No
7624301653,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,NI,891901082,Pública,SI,Valle del cauca,76243,KR 3 Nro. 13 -21,hosanraf@yahoo.com.mx,3216407623,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,126576000,E.S.E. Hospital San Rafael - El Águila,762001,http:///hospitaldelaguila.gov.co/,No
7624602104,ESE HOSPITAL SANTA CATALINA,NI,891900887,Pública,SI,Valle del cauca,76246,Calle 4 carrera 4 esquina,gerencia@hospitalelcairo-valle.gov.co,2077111 - 2077390,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,126676000,E.S.E. Hospital Santa Catalina - El Cairo,761501,http://,No
7624804722,ESE HOSPITAL SAN RAFAEL,NI,891380103,Pública,SI,Valle del cauca,76248,Carrera 13 No. 11 - 51,hsanrafael1913@gmail.com,2565290 - 2572083 - 2572420,Fecha corte REPS: Jul 4 2023 1:19PM,1,12,126776000,E.S.E. Hospital San Rafael - El Cerrito,763520,http://hospitalsanrafaelcerrito.gov.co,No
7625001649,HOSPITAL SANTA LUCIA ESE DE EL DOVIO VALLE,NI,891901296,Pública,SI,Valle del cauca,76250,CARRERA 6 No. 7-65,gerencia@hospitaleldovio.gov.co,3148327207,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,126976000,E.S.E. Hospital Santa Lucía - El Dovio,761560,http://www.hsantalucia.gov.co/,No
7627501751,EMPRESA SOCIAL DEL ESTADO HOSPITAL BENJAMIN BARNEY GASCA,NI,891380055,Pública,SI,Valle del cauca,76275,CALLE 11 CARRERA 8  SALIDA AL PEDREGAL,calidad@hospitalfloridavalle.gov.co,0922642395 0922640885,Fecha corte REPS: Jul 4 2023 1:19PM,1,4,127076000,E.S.E. Hospital Benjamín Barney Gasca - Florida,763560,http://www.hospitalfloridavalle.gov.co,No
7627502395,IPS CLINICA SALUD FLORIDA S.A.,NI,815000253,Privada,NO,Valle del cauca,76275,CRA 19 # 10-32,ipsclinicalasamericas@gmail.com,2642462,Fecha corte REPS: Jul 4 2023 1:19PM,1,3,,,,,
7630602525,ESE HOSPITAL DEL ROSARIO,NI,891380070,Pública,SI,Valle del cauca,76306,CALLE 5 # 5 - 02,hospitaldelrosarioginebra@gmail.com,2561165 - 2561555,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,127176000,E.S.E. Hospital del Rosario - Ginebra,763510,http://,No
7631802027,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO,NI,891380046,Pública,SI,Valle del cauca,76318,CALLE 5 9-64,hospitalsanroque@hotmail.com,2538820 - 2538821,Fecha corte REPS: Jul 4 2023 1:19PM,1,5,127276000,E.S.E. Hospital San Roque - Guacarí,763501,http://www.hospitalsanroqueguacari.gov.co,No
7631806810,FUNDACION HOGAR DEL NIÑO,NI,800069422,Privada,NO,Valle del cauca,76318,VIA CALI - BUGA - VARIANTE GUACARI,hogardelninofundacion@gmail.com,922538727,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7631807046,SER SALUD CUERPO Y MENTE EN FORMA E.U.,NI,900229849,Privada,NO,Valle del cauca,76318,CL 7 # 7 -40,alamsq@hotmail.com,2538166,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7636400350,CENTRO MEDICO JAMUNDI S.A.,NI,890322787,Privada,NO,Valle del cauca,76364,CARRERA 2 # 10-111,centromedico@cmjamundi.com,5166907,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7636402870,FUNDACION VALLE DEL LILI,NI,890324177,Privada,NO,Valle del cauca,76364,CALLE 2 N° 22-75 LOCAL 1-36-ALFAGUARA,habilitacion@fvl.org.co,3319090,Fecha corte REPS: Jul 4 2023 1:19PM,1,2,,,,,
7636403795,ESE HOSPITAL PILOTO JAMUNDI,NI,890306950,Pública,SI,Valle del cauca,76364,avenida circunvalar numero 9-13,hospitalpiloto@hospilotojamundi.gov.co calidad@hospilotojamundi.gov.c,4868676 EXT 102,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,127376000,E.S.E. Hospital Piloto Jamundí,764001,http://www.hospilotojamundi.gov.co,No
7636405108,SALUD FAMILIAR S.A. I. P.S.,NI,802021430,Privada,NO,Valle del cauca,76364,Cra 11 No. 8 - 42 Ofic 208 -La Esmeralda,sfvalle@saludfamiliar.com.co,925536473,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7636405817,SERVIMEDIC QUIRON S.A.S.,NI,900014785,Privada,NO,Valle del cauca,76364,CARRERA 11 No. 6-26-LA ESMERALDA,servimedicquiron@servimedicquiron.com,3155560,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7636407488,SALUD VISUAL SANTA MARIA IPS S.A.S,NI,900283739,Privada,NO,Valle del cauca,76364,KR 9 # 9-89,optica.santamaria@hotmail.com,5152166,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7637701768,HOSPITAL SANTA MARGARITA ESE,NI,800160400,Pública,SI,Valle del cauca,76377,CARRERA 7 Nº 5-24,hospitalsantamargarita@hotmail.com,3113442299,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,127476000,E.S.E. Hospital Santa Margarita - La Cumbre,765722,http://www.hospitalsantamargarita.gov.co,No
7640000587,FUNDACION O.N.G MISION POR COLOMBIA,NI,821002555,Privada,NO,Valle del cauca,76400,CL 16 # 13 - 40,direccionejecutiva@misionporcolombia.com,922293296,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7640001655,HOSPITAL GONZALO CONTRERAS EMPRESA SOCIAL DEL ESTADO,NI,891900367,Pública,SI,Valle del cauca,76400,CARRERA 15 No. 19B-135,gerencia.hgc@gmail.com,3155720339,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,127576000,E.S.E. Hospital Gonzalo Contreras - La Unión,761540,http://hgc-valle.gov.co,No
7640301647,ESE HOSPITAL NUESTRA SEÑORA DE LOS SANTOS,NI,891900481,Pública,SI,Valle del cauca,76403,CARRERA 9 Nro 10-41,hnuestrasenora@hotmail.com,2202100,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,267176403,E.S.E. Hospital Nuestra Señora de los Santos - La Victoria,762510,http://www.hnss.gov.co,No
7649701650,ESE HOSPITAL LOCAL DE OBANDO,NI,891901041,Pública,SI,Valle del cauca,76497,CALLE 6 No. 2 - 90,gerencia@hospitallocaldeobando.gov.co,2053111,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,127776000,E.S.E. Hospital Local - Obando,762501,http://,No
7652000294,CLINICA DE OFTALMOLOGIA DE CALI,NI,890320032,Privada,NO,Valle del cauca,76520,CALLE 31 # 44-239 LOCAL 216 - 217-CENTRO COMERCIAL LLANOGRANDE,Alexander.barco@clinicaofta.com notificaciones@clinicaofta.com,5520890,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7652000354,GAMANUCLEAR LTDA,NI,805017681,Privada,NO,Valle del cauca,76520,CALLE 44 No. 30-92-SANTA ISABEL,gamanuclear@hotmail.com,6602627,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
7652000729,RTS S.A.S,NI,805011262,Privada,NO,Valle del cauca,76520,Calle 45N # 4N - 32,luis_german_ramirez@baxter.com,3692225 - 6654503,Fecha corte REPS: Jul 4 2023 1:19PM,4,5,,,,,
7652000772,ONCOLOGOS ASOCIADOS DE IMBANACO S.A.,NI,805003605,Privada,NO,Valle del cauca,76520,Carrera 28 #44-35-Santa Isabel,gerencia@oncologosdeimbanaco.com.co,5560435,Fecha corte REPS: Jul 4 2023 1:19PM,1,1,,,,,
